SITE	LATITUDE	LONGITUDE	DATE	HEURE	COEF_MAREE	MAREE	PROF_TEXT	T (Température)	qT	S (Salinité)	qS	O (Oxygène)	qO
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2007-10-30	08:49:00	0	inc	F	18.236	2	38.078	2	5.11	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2007-10-30	08:49:00	0	inc	S	20.723	2	38.086	2	5.07	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2007-11-06	08:03:00	0	inc	F	18.475	2	38.073	2	5.05	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2007-11-06	08:03:00	0	inc	S	19.174	2	38.061	2	5.07	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2007-11-13	08:26:00	0	inc	F	17.658	2	38.071	2	5.08	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2007-11-13	08:26:00	0	inc	S	17.639	2	38.071	2	5.08	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2007-11-22	08:46:00	0	inc	F	16.638	2	38.032	2	5.17	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2007-11-22	08:46:00	0	inc	S	16.629	2	38.000	2	5.17	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2007-11-27	08:54:00	0	inc	F	16.272	2	38.163	2	5.16	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2007-11-27	08:54:00	0	inc	S	16.303	2	38.116	2	5.33	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2007-12-05	09:06:00	0	inc	F	15.775	2	38.125	2	5.12	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2007-12-05	09:06:00	0	inc	S	15.784	2	38.096	2	5.16	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2007-12-11	00:00:00	0	inc	F	999999.000	9	999999.000	9	5.09	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2007-12-11	00:00:00	0	inc	S	999999.000	9	999999.000	9	5.08	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2007-12-18	00:00:00	0	inc	F	999999.000	9	999999.000	9	5.30	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2007-12-18	00:00:00	0	inc	S	999999.000	9	999999.000	9	5.51	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2008-01-04	00:00:00	0	inc	F	999999.000	9	999999.000	9	5.55	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2008-01-04	00:00:00	0	inc	S	999999.000	9	999999.000	9	5.70	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2008-01-08	00:00:00	0	inc	F	999999.000	9	999999.000	9	5.56	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2008-01-08	00:00:00	0	inc	S	999999.000	9	999999.000	9	5.60	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2008-01-18	09:03:00	0	inc	F	13.939	2	38.083	2	5.56	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2008-01-18	09:03:00	0	inc	S	13.736	2	37.988	2	5.65	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2008-01-22	08:47:00	0	inc	F	13.937	2	38.059	2	5.55	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2008-01-22	08:47:00	0	inc	S	13.727	2	37.968	2	5.66	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2008-01-29	08:57:00	0	inc	F	13.826	2	38.081	2	5.56	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2008-01-29	08:57:00	0	inc	S	13.770	2	38.043	2	5.60	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2008-02-05	09:10:00	0	inc	F	13.717	2	38.064	2	5.59	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2008-02-05	09:10:00	0	inc	S	13.618	2	38.033	2	5.75	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2008-02-12	08:41:00	0	inc	F	13.599	2	38.042	2	5.82	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2008-02-12	08:41:00	0	inc	S	13.576	2	38.040	2	5.89	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2008-02-19	08:35:00	0	inc	F	13.450	2	38.105	2	5.75	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2008-02-19	08:35:00	0	inc	S	13.451	2	38.105	2	5.79	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2008-02-26	08:30:00	0	inc	F	13.451	2	38.117	2	5.98	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2008-02-26	08:30:00	0	inc	S	13.489	2	38.088	2	5.82	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2008-03-03	08:45:00	0	inc	F	13.607	2	38.084	2	999999.00	9
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2008-03-03	08:45:00	0	inc	S	13.733	2	38.085	2	999999.00	9
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2008-03-12	08:27:00	0	inc	F	13.375	2	38.089	2	5.91	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2008-03-12	08:27:00	0	inc	S	13.387	2	38.036	2	5.92	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2008-03-18	08:00:00	0	inc	F	13.498	2	38.092	2	5.93	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2008-03-18	08:00:00	0	inc	S	13.663	2	38.091	2	5.93	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2008-03-26	08:16:00	0	inc	F	13.429	2	38.080	2	5.93	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2008-03-26	08:16:00	0	inc	S	13.492	2	38.079	2	5.99	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2008-04-01	07:46:00	0	inc	F	13.563	2	38.066	2	6.01	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2008-04-01	07:46:00	0	inc	S	13.688	2	38.069	2	6.09	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2008-04-08	07:43:00	0	inc	F	13.317	2	38.121	2	999999.00	9
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2008-04-08	07:43:00	0	inc	S	13.714	2	38.044	2	5.99	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2008-04-15	07:38:00	0	inc	F	13.392	2	38.095	2	5.94	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2008-04-15	07:38:00	0	inc	S	13.814	2	37.888	2	6.22	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2008-04-23	07:29:00	0	inc	F	13.758	2	38.018	2	5.44	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2008-04-23	07:29:00	0	inc	S	14.355	2	37.899	2	5.93	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2008-04-28	07:46:00	0	inc	F	13.879	2	37.992	2	5.52	3
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2008-04-28	07:46:00	0	inc	S	16.181	2	37.689	2	5.18	3
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2008-05-06	07:45:00	0	inc	F	14.993	2	37.918	2	5.90	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2008-05-06	07:45:00	0	inc	S	16.886	2	37.636	2	5.80	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2008-05-13	06:48:00	0	inc	F	16.259	2	37.983	2	5.73	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2008-05-13	06:48:00	0	inc	S	17.240	2	37.942	2	5.63	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2008-05-20	07:47:00	0	inc	F	15.173	2	38.018	2	5.74	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2008-05-20	07:47:00	0	inc	S	18.026	2	37.803	2	5.57	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2008-05-28	08:40:00	0	inc	F	17.924	2	37.867	2	5.54	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2008-05-28	08:40:00	0	inc	S	18.424	2	37.776	2	5.51	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2008-06-03	07:26:00	0	inc	F	16.080	2	37.970	2	5.57	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2008-06-03	07:26:00	0	inc	S	19.868	2	37.605	2	5.51	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2008-06-10	07:31:00	0	inc	F	15.082	2	38.009	2	5.67	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2008-06-10	07:31:00	0	inc	S	20.945	2	37.041	2	5.47	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2008-06-17	07:30:00	0	inc	F	14.538	2	38.035	2	5.54	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2008-06-17	07:30:00	0	inc	S	21.006	2	37.190	2	5.32	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2008-06-23	07:30:00	0	inc	F	14.631	2	38.022	2	5.71	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2008-06-23	07:30:00	0	inc	S	22.678	2	37.330	2	5.27	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2008-07-02	07:30:00	0	inc	F	14.700	2	37.981	2	5.82	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2008-07-02	07:30:00	0	inc	S	25.243	2	37.672	2	5.19	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2008-07-08	07:30:00	0	inc	F	14.428	2	38.019	2	5.65	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2008-07-08	07:30:00	0	inc	S	24.467	2	37.766	2	4.89	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2008-07-16	07:30:00	0	inc	F	15.798	2	37.952	2	5.90	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2008-07-16	07:30:00	0	inc	S	22.249	2	37.923	2	5.16	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2008-07-22	07:30:00	0	inc	F	15.437	2	37.978	2	5.92	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2008-07-22	07:30:00	0	inc	S	23.715	2	37.754	2	5.00	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2008-07-28	07:30:00	0	inc	F	14.607	2	38.051	2	5.84	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2008-07-28	07:30:00	0	inc	S	23.310	2	38.157	2	5.12	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2008-08-05	07:30:00	0	inc	F	15.072	2	38.016	2	5.90	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2008-08-05	07:30:00	0	inc	S	25.855	2	38.167	2	4.91	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2008-08-19	07:30:00	0	inc	F	14.445	2	38.040	2	5.54	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2008-08-19	07:30:00	0	inc	S	23.951	2	38.123	2	4.95	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2008-08-26	07:30:00	0	inc	F	14.972	2	37.988	2	999999.00	9
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2008-08-26	07:30:00	0	inc	S	25.156	2	38.229	2	4.78	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2008-09-02	07:30:00	0	inc	F	14.897	2	37.971	2	5.65	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2008-09-02	07:30:00	0	inc	S	25.226	2	38.263	2	4.68	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2008-09-10	07:30:00	0	inc	F	16.631	2	37.897	2	5.97	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2008-09-10	07:30:00	0	inc	S	22.766	2	38.253	2	5.02	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2008-09-16	07:30:00	0	inc	S	23.565	2	38.344	2	5.00	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2008-09-16	07:30:00	0	inc	F	16.793	2	37.901	2	6.09	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2008-09-22	07:30:00	0	inc	S	22.534	2	38.323	2	5.08	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2008-09-22	07:30:00	0	inc	F	16.824	2	37.947	2	5.95	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2008-09-29	07:30:00	0	inc	S	21.585	2	38.356	2	999999.00	5
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2008-09-29	07:30:00	0	inc	F	15.989	2	37.941	2	999999.00	5
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2008-10-07	07:30:00	0	inc	S	17.864	2	999999.000	9	999999.00	5
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2008-10-07	07:30:00	0	inc	F	16.455	2	37.958	2	999999.00	5
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2008-10-14	07:30:00	0	inc	S	20.265	2	999999.000	9	5.53	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2008-10-14	07:30:00	0	inc	F	15.607	2	999999.000	9	6.07	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2008-10-21	07:30:00	0	inc	S	20.124	2	999999.000	9	5.21	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2008-10-21	07:30:00	0	inc	F	18.838	2	999999.000	9	5.74	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2008-10-28	07:30:00	0	inc	S	21.640	2	38.356	2	5.66	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2008-10-28	07:30:00	0	inc	F	15.782	2	37.939	2	5.87	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2008-11-06	07:30:00	0	inc	S	999999.000	9	999999.000	9	5.07	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2008-11-06	07:30:00	0	inc	F	18.828	2	38.129	2	5.17	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2008-11-10	07:30:00	0	inc	S	18.671	2	38.001	2	999999.00	5
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2008-11-10	07:30:00	0	inc	F	18.705	2	38.078	2	999999.00	5
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2008-11-20	07:30:00	0	inc	S	18.453	2	38.116	2	4.85	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2008-11-20	07:30:00	0	inc	F	18.445	2	38.122	2	4.78	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2008-11-25	07:30:00	0	inc	S	17.959	2	38.094	2	4.89	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2008-11-25	07:30:00	0	inc	F	17.947	2	38.098	2	4.97	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2008-12-02	07:30:00	0	inc	S	16.686	2	38.065	2	999999.00	5
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2008-12-02	07:30:00	0	inc	F	16.716	2	38.068	2	999999.00	5
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2008-12-09	07:30:00	0	inc	S	16.255	2	38.062	2	5.48	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2008-12-09	07:30:00	0	inc	F	16.233	2	38.066	2	5.37	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2008-12-17	07:30:00	0	inc	S	15.206	2	37.438	2	999999.00	5
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2008-12-17	07:30:00	0	inc	F	15.401	2	37.544	2	999999.00	5
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2008-12-22	07:30:00	0	inc	S	15.207	2	37.621	2	5.58	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2008-12-22	07:30:00	0	inc	F	15.685	2	37.877	2	5.53	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2009-01-06	09:00:00	0	inc	S	14.573	2	38.036	2	5.29	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2009-01-06	09:00:00	0	inc	F	14.627	2	38.035	2	5.27	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2009-01-14	09:00:00	0	inc	S	14.361	2	38.056	2	5.21	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2009-01-14	09:00:00	0	inc	F	14.346	2	38.059	2	5.25	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2009-01-22	09:00:00	0	inc	S	999999.000	9	999999.000	9	5.18	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2009-01-22	09:00:00	0	inc	F	999999.000	9	999999.000	9	5.34	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2009-01-27	09:00:00	0	inc	S	13.948	2	38.021	2	5.27	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2009-01-27	09:00:00	0	inc	F	13.955	2	38.023	2	5.22	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2009-02-03	09:00:00	0	inc	F	13.874	2	38.002	2	5.41	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2009-02-03	09:00:00	0	inc	S	13.876	2	37.990	2	5.40	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2009-02-10	09:00:00	0	inc	F	13.925	2	38.001	2	5.08	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2009-02-10	09:00:00	0	inc	S	13.122	2	37.510	2	5.31	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2009-02-17	09:00:00	0	inc	F	13.644	2	37.962	2	4.34	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2009-02-17	09:00:00	0	inc	S	13.640	2	37.959	2	4.40	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2009-02-24	09:00:00	0	inc	F	13.611	2	37.960	2	4.83	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2009-02-24	09:00:00	0	inc	S	13.562	2	37.926	2	4.90	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2009-03-03	09:00:00	0	inc	S	13.599	2	37.906	2	4.96	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2009-03-03	09:00:00	0	inc	F	13.616	2	38.021	2	4.89	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2009-03-10	09:00:00	0	inc	S	13.759	2	37.977	2	4.88	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2009-03-10	09:00:00	0	inc	F	13.718	2	37.994	2	4.79	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2009-03-17	09:00:00	0	inc	S	14.168	2	37.889	2	4.88	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2009-03-17	09:00:00	0	inc	F	13.901	2	38.013	2	4.79	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2009-03-23	09:00:00	0	inc	F	13.845	2	38.030	2	4.78	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2009-03-23	09:00:00	0	inc	S	13.966	2	38.007	2	4.90	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2009-03-31	09:00:00	0	inc	F	13.955	2	37.963	2	5.05	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2009-03-31	09:00:00	0	inc	S	13.964	2	37.891	2	5.09	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2009-04-07	09:00:00	0	inc	F	13.947	2	37.949	2	4.76	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2009-04-07	09:00:00	0	inc	S	15.154	2	37.590	2	4.96	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2009-04-14	09:00:00	0	inc	F	14.112	2	37.999	2	4.86	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2009-04-14	09:00:00	0	inc	S	15.020	2	37.673	2	4.88	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2009-04-21	09:00:00	0	inc	S	15.273	2	37.598	2	5.21	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2009-04-21	09:00:00	0	inc	F	14.026	2	37.995	2	4.90	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2009-04-28	09:00:00	0	inc	S	15.169	2	37.508	2	4.21	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2009-04-28	09:00:00	0	inc	F	15.100	2	37.780	2	4.28	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2009-05-05	09:00:00	0	inc	S	16.713	2	37.344	2	4.21	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2009-05-05	09:00:00	0	inc	F	14.349	2	37.916	2	4.28	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2009-05-12	09:00:00	0	inc	F	15.740	2	37.704	2	4.28	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2009-05-12	09:00:00	0	inc	S	17.631	2	37.093	2	4.21	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2009-05-19	09:00:00	0	inc	F	14.348	2	37.952	2	4.86	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2009-05-19	09:00:00	0	inc	S	19.893	2	37.421	2	4.89	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2009-05-26	09:00:00	0	inc	F	15.106	2	37.866	2	4.86	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2009-05-26	09:00:00	0	inc	S	22.097	2	36.844	2	4.84	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2009-06-02	09:00:00	0	inc	F	15.183	2	37.870	2	4.86	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2009-06-02	09:00:00	0	inc	S	20.874	2	37.517	2	4.89	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2009-06-09	09:00:00	0	inc	S	18.274	2	37.603	2	4.45	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2009-06-09	09:00:00	0	inc	F	14.703	2	37.919	2	4.82	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2009-06-16	09:00:00	0	inc	S	22.843	2	37.634	2	4.90	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2009-06-16	09:00:00	0	inc	F	15.250	2	37.876	2	4.86	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2009-06-23	09:00:00	0	inc	S	22.756	2	37.751	2	5.24	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2009-06-23	09:00:00	0	inc	F	15.241	2	37.849	2	5.99	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2009-06-30	09:00:00	0	inc	F	14.363	2	37.935	2	5.36	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2009-06-30	09:00:00	0	inc	S	23.151	2	37.683	2	4.61	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2009-07-07	09:00:00	0	inc	F	14.441	2	37.936	2	5.46	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2009-07-07	09:00:00	0	inc	S	25.245	2	37.642	2	4.60	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2009-07-13	09:00:00	0	inc	S	24.030	2	37.838	2	4.40	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2009-07-13	09:00:00	0	inc	F	14.709	2	37.943	2	5.17	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2009-07-21	09:00:00	0	inc	S	22.920	2	37.827	2	4.60	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2009-07-21	09:00:00	0	inc	F	15.537	2	37.876	2	5.26	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2009-07-28	09:00:00	0	inc	S	999999.000	9	999999.000	9	999999.00	9
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2009-07-28	09:00:00	0	inc	F	999999.000	9	999999.000	9	999999.00	9
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2009-08-04	09:00:00	0	inc	S	999999.000	9	999999.000	9	4.58	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2009-08-04	09:00:00	0	inc	F	999999.000	9	999999.000	9	5.46	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2009-08-11	09:00:00	0	inc	S	24.600	2	37.990	2	4.31	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2009-08-11	09:00:00	0	inc	F	14.907	2	37.844	2	5.26	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2009-08-18	09:00:00	0	inc	S	26.282	2	37.976	2	4.00	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2009-08-18	09:00:00	0	inc	F	15.281	2	37.818	2	4.93	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2009-08-25	09:00:00	0	inc	S	26.913	2	38.001	2	4.26	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2009-08-25	09:00:00	0	inc	F	14.809	2	37.932	2	5.27	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2009-09-01	09:00:00	0	inc	S	26.661	2	38.080	2	4.58	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2009-09-01	09:00:00	0	inc	F	15.225	2	37.925	2	5.46	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2009-09-08	09:00:00	0	inc	S	24.181	2	38.172	2	999999.00	9
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2009-09-08	09:00:00	0	inc	F	14.714	2	37.938	2	5.41	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2009-09-24	09:00:00	0	inc	S	23.528	2	38.000	2	4.58	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2009-09-24	09:00:00	0	inc	F	16.765	2	37.935	2	5.80	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2009-09-29	09:00:00	0	inc	S	23.158	2	37.944	2	999999.00	9
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2009-09-29	09:00:00	0	inc	F	18.074	2	37.986	2	999999.00	9
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2009-10-06	09:00:00	0	inc	S	23.032	2	38.045	2	999999.00	9
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2009-10-06	09:00:00	0	inc	F	16.276	2	37.859	2	999999.00	9
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2009-10-13	09:00:00	0	inc	S	22.796	2	38.080	2	999999.00	9
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2009-10-13	09:00:00	0	inc	F	22.331	2	38.085	2	999999.00	9
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2009-10-20	09:00:00	0	inc	S	21.161	2	38.101	2	4.38	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2009-10-20	09:00:00	0	inc	F	21.109	2	38.103	2	4.39	6
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2009-10-29	09:00:00	0	inc	S	999999.000	9	999999.000	9	999999.00	9
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2009-10-29	09:00:00	0	inc	F	999999.000	9	999999.000	9	999999.00	9
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2009-11-05	09:00:00	0	inc	S	18.967	2	38.055	2	4.47	6
